DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Adams,17,27685,70
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Adams,9,27685,72
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Adams,2,27685,74
All other external causes (Y10-Y36Y87.2Y89),Adams,0,27685,76
Tuberculosis (A16-A19),Allen,0,102747,80
Syphilis (A50-A53),Allen,0,102747,82
Human immunodeficiency virus (HIV) disease (B20-B24),Allen,1,102747,84
Malignant neoplasm of stomach (C16),Allen,1,102747,86
Malignant neoplasms of colon rectum and anus (C18-C21),Allen,23,102747,88
Malignant neoplasm of pancreas (C25),Allen,20,102747,90
Malignant neoplasms of trachea bronchus and lung (C33-C34),Allen,61,102747,92
Malignant neoplasm of breast (C50),Allen,20,102747,94
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Allen,7,102747,96
Malignant neoplasm of prostate (C61),Allen,16,102747,98
Malignant neoplasms of urinary tract (C64-C68),Allen,14,102747,100
Non-Hodgkin’s lymphoma (C82-C85),Allen,7,102747,102
Leukemia (C91-C95),Allen,10,102747,104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Allen,64,102747,106
Diabetes mellitus (E10-E14),Allen,37,102747,108
Alzheimer’s disease (G30),Allen,48,102747,110
Hypertensive heart disease with or without renal disease (I11I13),Allen,11,102747,112
Ischemic heart diseases (I20-I25),Allen,192,102747,114
Other diseases of heart (I00-I09I26-I51),Allen,99,102747,116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Allen,9,102747,118
Cerebrovascular diseases (I60-I69),Allen,63,102747,120
Atherosclerosis (I70),Allen,4,102747,122
Other diseases of circulatory system (I71-I78),Allen,7,102747,124
Influenza and pneumonia (J09-J18),Allen,33,102747,126
Chronic lower respiratory diseases (J40-J47),Allen,66,102747,128
Peptic ulcer (K25-K28),Allen,2,102747,130
Chronic liver disease and cirrhosis (K70K73-K74),Allen,12,102747,132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Allen,15,102747,134
Pregnancy childbirth and the puerperium (O00-O99),Allen,0,102747,136
Certain conditions originating in the perinatal period (P00-P96),Allen,7,102747,138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Allen,5,102747,140
Sudden infant death syndrome (R95),Allen,1,102747,142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Allen,10,102747,144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,231,102747,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,10,102747,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,34,102747,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,12,102747,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,8,102747,154
All other external causes (Y10-Y36Y87.2Y89),Allen,1,102747,156
Tuberculosis (A16-A19),Ashland,0,53727,160
Syphilis (A50-A53),Ashland,0,53727,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53727,164
Malignant neoplasm of stomach (C16),Ashland,1,53727,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,21,53727,168
Malignant neoplasm of pancreas (C25),Ashland,9,53727,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,30,53727,172
Malignant neoplasm of breast (C50),Ashland,8,53727,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,4,53727,176
Malignant neoplasm of prostate (C61),Ashland,4,53727,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,7,53727,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,3,53727,182
Leukemia (C91-C95),Ashland,7,53727,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,34,53727,186
Diabetes mellitus (E10-E14),Ashland,19,53727,188
Alzheimer’s disease (G30),Ashland,35,53727,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,5,53727,192
Ischemic heart diseases (I20-I25),Ashland,78,53727,194
Other diseases of heart (I00-I09I26-I51),Ashland,63,53727,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,13,53727,198
Cerebrovascular diseases (I60-I69),Ashland,27,53727,200
Atherosclerosis (I70),Ashland,3,53727,202
Other diseases of circulatory system (I71-I78),Ashland,1,53727,204
Influenza and pneumonia (J09-J18),Ashland,10,53727,206
Chronic lower respiratory diseases (J40-J47),Ashland,53,53727,208
Peptic ulcer (K25-K28),Ashland,0,53727,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,14,53727,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,9,53727,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53727,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,1,53727,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,5,53727,220
Sudden infant death syndrome (R95),Ashland,0,53727,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,6,53727,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,98,53727,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,7,53727,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,9,53727,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,8,53727,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,0,53727,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,2,53727,236
Tuberculosis (A16-A19),Ashtabula,0,97536,240
Syphilis (A50-A53),Ashtabula,0,97536,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,0,97536,244
Malignant neoplasm of stomach (C16),Ashtabula,2,97536,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,23,97536,248
Malignant neoplasm of pancreas (C25),Ashtabula,19,97536,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,73,97536,252
Malignant neoplasm of breast (C50),Ashtabula,23,97536,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,9,97536,256
Malignant neoplasm of prostate (C61),Ashtabula,9,97536,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,19,97536,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,8,97536,262
Leukemia (C91-C95),Ashtabula,12,97536,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,71,97536,266
Diabetes mellitus (E10-E14),Ashtabula,35,97536,268
Alzheimer’s disease (G30),Ashtabula,26,97536,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,19,97536,272
Ischemic heart diseases (I20-I25),Ashtabula,219,97536,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,95,97536,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,17,97536,278
Cerebrovascular diseases (I60-I69),Ashtabula,43,97536,280
Atherosclerosis (I70),Ashtabula,0,97536,282
Other diseases of circulatory system (I71-I78),Ashtabula,6,97536,284
Influenza and pneumonia (J09-J18),Ashtabula,30,97536,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,87,97536,288
Peptic ulcer (K25-K28),Ashtabula,1,97536,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,22,97536,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,23,97536,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,97536,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,5,97536,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,4,97536,300
Sudden infant death syndrome (R95),Ashtabula,1,97536,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,7,97536,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,235,97536,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,19,97536,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,45,97536,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,22,97536,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,19,97536,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,1,97536,316
Tuberculosis (A16-A19),Athens,0,65673,320
Syphilis (A50-A53),Athens,0,65673,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,65673,324
Malignant neoplasm of stomach (C16),Athens,0,65673,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,7,65673,328
Malignant neoplasm of pancreas (C25),Athens,6,65673,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,28,65673,332
Malignant neoplasm of breast (C50),Athens,4,65673,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,5,65673,336
Malignant neoplasm of prostate (C61),Athens,1,65673,338
Malignant neoplasms of urinary tract (C64-C68),Athens,9,65673,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,5,65673,342
Leukemia (C91-C95),Athens,2,65673,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,27,65673,346
Diabetes mellitus (E10-E14),Athens,21,65673,348
Alzheimer’s disease (G30),Athens,19,65673,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,9,65673,352
Ischemic heart diseases (I20-I25),Athens,63,65673,354
Other diseases of heart (I00-I09I26-I51),Athens,32,65673,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,2,65673,358
Cerebrovascular diseases (I60-I69),Athens,22,65673,360
Atherosclerosis (I70),Athens,1,65673,362
Other diseases of circulatory system (I71-I78),Athens,5,65673,364
Influenza and pneumonia (J09-J18),Athens,15,65673,366
Chronic lower respiratory diseases (J40-J47),Athens,35,65673,368
Peptic ulcer (K25-K28),Athens,2,65673,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,12,65673,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,8,65673,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,1,65673,376
Certain conditions originating in the perinatal period (P00-P96),Athens,1,65673,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,0,65673,380
Sudden infant death syndrome (R95),Athens,0,65673,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,19,65673,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,99,65673,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,8,65673,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,25,65673,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,7,65673,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,2,65673,394
All other external causes (Y10-Y36Y87.2Y89),Athens,2,65673,396
Tuberculosis (A16-A19),Auglaize,0,45728,400
Syphilis (A50-A53),Auglaize,0,45728,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,45728,404
Malignant neoplasm of stomach (C16),Auglaize,0,45728,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,12,45728,408
Malignant neoplasm of pancreas (C25),Auglaize,7,45728,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,24,45728,412
Malignant neoplasm of breast (C50),Auglaize,9,45728,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,1,45728,416
Malignant neoplasm of prostate (C61),Auglaize,3,45728,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,7,45728,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,3,45728,422
Leukemia (C91-C95),Auglaize,2,45728,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,31,45728,426
Diabetes mellitus (E10-E14),Auglaize,18,45728,428
Alzheimer’s disease (G30),Auglaize,22,45728,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,8,45728,432
Ischemic heart diseases (I20-I25),Auglaize,84,45728,434
Other diseases of heart (I00-I09I26-I51),Auglaize,38,45728,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,8,45728,438
Cerebrovascular diseases (I60-I69),Auglaize,37,45728,440
Atherosclerosis (I70),Auglaize,0,45728,442
Other diseases of circulatory system (I71-I78),Auglaize,0,45728,444
Influenza and pneumonia (J09-J18),Auglaize,11,45728,446
Chronic lower respiratory diseases (J40-J47),Auglaize,28,45728,448
Peptic ulcer (K25-K28),Auglaize,0,45728,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,8,45728,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,6,45728,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45728,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,4,45728,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,2,45728,460
Sudden infant death syndrome (R95),Auglaize,1,45728,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,3,45728,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,121,45728,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,7,45728,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,13,45728,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,3,45728,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,1,45728,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45728,476
Tuberculosis (A16-A19),Belmont,1,67492,480
Syphilis (A50-A53),Belmont,0,67492,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,67492,484
Malignant neoplasm of stomach (C16),Belmont,2,67492,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,19,67492,488
Malignant neoplasm of pancreas (C25),Belmont,11,67492,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,53,67492,492
Malignant neoplasm of breast (C50),Belmont,6,67492,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,3,67492,496
Malignant neoplasm of prostate (C61),Belmont,12,67492,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,5,67492,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,6,67492,502
Leukemia (C91-C95),Belmont,4,67492,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,38,67492,506
Diabetes mellitus (E10-E14),Belmont,39,67492,508
Alzheimer’s disease (G30),Belmont,53,67492,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,15,67492,512
Ischemic heart diseases (I20-I25),Belmont,152,67492,514
Other diseases of heart (I00-I09I26-I51),Belmont,85,67492,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,17,67492,518
Cerebrovascular diseases (I60-I69),Belmont,20,67492,520
Atherosclerosis (I70),Belmont,5,67492,522
Other diseases of circulatory system (I71-I78),Belmont,6,67492,524
Influenza and pneumonia (J09-J18),Belmont,39,67492,526
Chronic lower respiratory diseases (J40-J47),Belmont,56,67492,528
Peptic ulcer (K25-K28),Belmont,0,67492,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,10,67492,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,23,67492,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,67492,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,2,67492,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,1,67492,540
Sudden infant death syndrome (R95),Belmont,0,67492,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,19,67492,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,165,67492,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,3,67492,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,45,67492,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,17,67492,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,3,67492,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,1,67492,556
Tuberculosis (A16-A19),Brown,0,43623,560
Syphilis (A50-A53),Brown,0,43623,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,1,43623,564
Malignant neoplasm of stomach (C16),Brown,2,43623,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,7,43623,568
Malignant neoplasm of pancreas (C25),Brown,8,43623,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,43,43623,572
Malignant neoplasm of breast (C50),Brown,7,43623,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,3,43623,576
Malignant neoplasm of prostate (C61),Brown,8,43623,578
Malignant neoplasms of urinary tract (C64-C68),Brown,10,43623,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,2,43623,582
Leukemia (C91-C95),Brown,3,43623,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,33,43623,586
Diabetes mellitus (E10-E14),Brown,16,43623,588
Alzheimer’s disease (G30),Brown,30,43623,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,3,43623,592
Ischemic heart diseases (I20-I25),Brown,69,43623,594
Other diseases of heart (I00-I09I26-I51),Brown,41,43623,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,4,43623,598
Cerebrovascular diseases (I60-I69),Brown,36,43623,600
Atherosclerosis (I70),Brown,2,43623,602
Other diseases of circulatory system (I71-I78),Brown,8,43623,604
Influenza and pneumonia (J09-J18),Brown,19,43623,606
Chronic lower respiratory diseases (J40-J47),Brown,31,43623,608
Peptic ulcer (K25-K28),Brown,0,43623,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,6,43623,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,7,43623,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,1,43623,616
Certain conditions originating in the perinatal period (P00-P96),Brown,2,43623,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,2,43623,620
Sudden infant death syndrome (R95),Brown,0,43623,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,7,43623,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,101,43623,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,9,43623,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,39,43623,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,10,43623,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,0,43623,634
All other external causes (Y10-Y36Y87.2Y89),Brown,1,43623,636
Tuberculosis (A16-A19),Butler,1,382114,640
Syphilis (A50-A53),Butler,0,382114,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,4,382114,644
Malignant neoplasm of stomach (C16),Butler,12,382114,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,51,382114,648
Malignant neoplasm of pancreas (C25),Butler,54,382114,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,195,382114,652
Malignant neoplasm of breast (C50),Butler,49,382114,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,31,382114,656
Malignant neoplasm of prostate (C61),Butler,29,382114,658
Malignant neoplasms of urinary tract (C64-C68),Butler,38,382114,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,28,382114,662
Leukemia (C91-C95),Butler,29,382114,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,209,382114,666
Diabetes mellitus (E10-E14),Butler,89,382114,668
Alzheimer’s disease (G30),Butler,134,382114,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,43,382114,672
Ischemic heart diseases (I20-I25),Butler,354,382114,674
Other diseases of heart (I00-I09I26-I51),Butler,280,382114,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,36,382114,678
Cerebrovascular diseases (I60-I69),Butler,222,382114,680
Atherosclerosis (I70),Butler,4,382114,682
Other diseases of circulatory system (I71-I78),Butler,28,382114,684
Influenza and pneumonia (J09-J18),Butler,89,382114,686
Chronic lower respiratory diseases (J40-J47),Butler,199,382114,688
Peptic ulcer (K25-K28),Butler,2,382114,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,53,382114,692
