DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,194,101826,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,18,101826,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,39,101826,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,20,101826,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,1,101826,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,3,101826,316
Tuberculosis (A16-A19),Athens,0,64546,320
Syphilis (A50-A53),Athens,0,64546,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,64546,324
Malignant neoplasm of stomach (C16),Athens,1,64546,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,18,64546,328
Malignant neoplasm of pancreas (C25),Athens,8,64546,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,24,64546,332
Malignant neoplasm of breast (C50),Athens,7,64546,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,6,64546,336
Malignant neoplasm of prostate (C61),Athens,4,64546,338
Malignant neoplasms of urinary tract (C64-C68),Athens,8,64546,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,6,64546,342
Leukemia (C91-C95),Athens,2,64546,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,28,64546,346
Diabetes mellitus (E10-E14),Athens,3,64546,348
Alzheimer’s disease (G30),Athens,12,64546,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,4,64546,352
Ischemic heart diseases (I20-I25),Athens,67,64546,354
Other diseases of heart (I00-I09I26-I51),Athens,41,64546,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,2,64546,358
Cerebrovascular diseases (I60-I69),Athens,19,64546,360
Atherosclerosis (I70),Athens,1,64546,362
Other diseases of circulatory system (I71-I78),Athens,3,64546,364
Influenza and pneumonia (J09-J18),Athens,7,64546,366
Chronic lower respiratory diseases (J40-J47),Athens,29,64546,368
Peptic ulcer (K25-K28),Athens,0,64546,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,7,64546,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,9,64546,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,64546,376
Certain conditions originating in the perinatal period (P00-P96),Athens,1,64546,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,1,64546,380
Sudden infant death syndrome (R95),Athens,0,64546,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,2,64546,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,87,64546,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,12,64546,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,26,64546,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,11,64546,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,0,64546,394
All other external causes (Y10-Y36Y87.2Y89),Athens,0,64546,396
Tuberculosis (A16-A19),Auglaize,0,46167,400
Syphilis (A50-A53),Auglaize,0,46167,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,46167,404
Malignant neoplasm of stomach (C16),Auglaize,0,46167,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,9,46167,408
Malignant neoplasm of pancreas (C25),Auglaize,5,46167,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,35,46167,412
Malignant neoplasm of breast (C50),Auglaize,14,46167,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,9,46167,416
Malignant neoplasm of prostate (C61),Auglaize,5,46167,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,7,46167,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,0,46167,422
Leukemia (C91-C95),Auglaize,2,46167,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,20,46167,426
Diabetes mellitus (E10-E14),Auglaize,15,46167,428
Alzheimer’s disease (G30),Auglaize,30,46167,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,4,46167,432
Ischemic heart diseases (I20-I25),Auglaize,94,46167,434
Other diseases of heart (I00-I09I26-I51),Auglaize,28,46167,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,5,46167,438
Cerebrovascular diseases (I60-I69),Auglaize,20,46167,440
Atherosclerosis (I70),Auglaize,2,46167,442
Other diseases of circulatory system (I71-I78),Auglaize,7,46167,444
Influenza and pneumonia (J09-J18),Auglaize,11,46167,446
Chronic lower respiratory diseases (J40-J47),Auglaize,22,46167,448
Peptic ulcer (K25-K28),Auglaize,1,46167,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,2,46167,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,13,46167,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,46167,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,2,46167,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,5,46167,460
Sudden infant death syndrome (R95),Auglaize,0,46167,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,2,46167,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,74,46167,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,7,46167,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,9,46167,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,6,46167,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,0,46167,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,46167,476
Tuberculosis (A16-A19),Belmont,0,70356,480
Syphilis (A50-A53),Belmont,0,70356,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,1,70356,484
Malignant neoplasm of stomach (C16),Belmont,1,70356,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,19,70356,488
Malignant neoplasm of pancreas (C25),Belmont,10,70356,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,52,70356,492
Malignant neoplasm of breast (C50),Belmont,12,70356,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,3,70356,496
Malignant neoplasm of prostate (C61),Belmont,6,70356,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,13,70356,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,10,70356,502
Leukemia (C91-C95),Belmont,6,70356,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,41,70356,506
Diabetes mellitus (E10-E14),Belmont,49,70356,508
Alzheimer’s disease (G30),Belmont,25,70356,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,17,70356,512
Ischemic heart diseases (I20-I25),Belmont,214,70356,514
Other diseases of heart (I00-I09I26-I51),Belmont,40,70356,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,15,70356,518
Cerebrovascular diseases (I60-I69),Belmont,47,70356,520
Atherosclerosis (I70),Belmont,4,70356,522
Other diseases of circulatory system (I71-I78),Belmont,9,70356,524
Influenza and pneumonia (J09-J18),Belmont,21,70356,526
Chronic lower respiratory diseases (J40-J47),Belmont,58,70356,528
Peptic ulcer (K25-K28),Belmont,1,70356,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,8,70356,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,11,70356,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,70356,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,1,70356,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,1,70356,540
Sudden infant death syndrome (R95),Belmont,0,70356,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,11,70356,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,156,70356,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,16,70356,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,27,70356,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,8,70356,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,0,70356,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,0,70356,556
Tuberculosis (A16-A19),Brown,0,44668,560
Syphilis (A50-A53),Brown,0,44668,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,44668,564
Malignant neoplasm of stomach (C16),Brown,3,44668,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,14,44668,568
Malignant neoplasm of pancreas (C25),Brown,7,44668,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,32,44668,572
Malignant neoplasm of breast (C50),Brown,7,44668,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,3,44668,576
Malignant neoplasm of prostate (C61),Brown,2,44668,578
Malignant neoplasms of urinary tract (C64-C68),Brown,8,44668,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,0,44668,582
Leukemia (C91-C95),Brown,4,44668,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,27,44668,586
Diabetes mellitus (E10-E14),Brown,15,44668,588
Alzheimer’s disease (G30),Brown,19,44668,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,6,44668,592
Ischemic heart diseases (I20-I25),Brown,80,44668,594
Other diseases of heart (I00-I09I26-I51),Brown,22,44668,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,2,44668,598
Cerebrovascular diseases (I60-I69),Brown,30,44668,600
Atherosclerosis (I70),Brown,1,44668,602
Other diseases of circulatory system (I71-I78),Brown,3,44668,604
Influenza and pneumonia (J09-J18),Brown,19,44668,606
Chronic lower respiratory diseases (J40-J47),Brown,46,44668,608
Peptic ulcer (K25-K28),Brown,1,44668,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,5,44668,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,5,44668,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,44668,616
Certain conditions originating in the perinatal period (P00-P96),Brown,0,44668,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,4,44668,620
Sudden infant death syndrome (R95),Brown,0,44668,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,15,44668,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,67,44668,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,10,44668,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,18,44668,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,4,44668,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,1,44668,634
All other external causes (Y10-Y36Y87.2Y89),Brown,0,44668,636
Tuberculosis (A16-A19),Butler,0,364179,640
Syphilis (A50-A53),Butler,0,364179,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,3,364179,644
Malignant neoplasm of stomach (C16),Butler,11,364179,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,79,364179,648
Malignant neoplasm of pancreas (C25),Butler,36,364179,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,195,364179,652
Malignant neoplasm of breast (C50),Butler,54,364179,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,40,364179,656
Malignant neoplasm of prostate (C61),Butler,26,364179,658
Malignant neoplasms of urinary tract (C64-C68),Butler,20,364179,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,29,364179,662
Leukemia (C91-C95),Butler,26,364179,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,148,364179,666
Diabetes mellitus (E10-E14),Butler,75,364179,668
Alzheimer’s disease (G30),Butler,113,364179,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,20,364179,672
Ischemic heart diseases (I20-I25),Butler,420,364179,674
Other diseases of heart (I00-I09I26-I51),Butler,185,364179,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,22,364179,678
Cerebrovascular diseases (I60-I69),Butler,144,364179,680
Atherosclerosis (I70),Butler,7,364179,682
Other diseases of circulatory system (I71-I78),Butler,24,364179,684
Influenza and pneumonia (J09-J18),Butler,62,364179,686
Chronic lower respiratory diseases (J40-J47),Butler,191,364179,688
Peptic ulcer (K25-K28),Butler,3,364179,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,32,364179,692
