DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Certain conditions originating in the perinatal period (P00-P96),Allen,2,105251,138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Allen,2,105251,140
Sudden infant death syndrome (R95),Allen,2,105251,142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Allen,6,105251,144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,224,105251,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,3,105251,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,31,105251,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,16,105251,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,8,105251,154
All other external causes (Y10-Y36Y87.2Y89),Allen,1,105251,156
Tuberculosis (A16-A19),Ashland,0,53245,160
Syphilis (A50-A53),Ashland,0,53245,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,1,53245,164
Malignant neoplasm of stomach (C16),Ashland,2,53245,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,16,53245,168
Malignant neoplasm of pancreas (C25),Ashland,10,53245,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,32,53245,172
Malignant neoplasm of breast (C50),Ashland,8,53245,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,7,53245,176
Malignant neoplasm of prostate (C61),Ashland,1,53245,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,7,53245,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,7,53245,182
Leukemia (C91-C95),Ashland,4,53245,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,31,53245,186
Diabetes mellitus (E10-E14),Ashland,26,53245,188
Alzheimer’s disease (G30),Ashland,32,53245,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,9,53245,192
Ischemic heart diseases (I20-I25),Ashland,93,53245,194
Other diseases of heart (I00-I09I26-I51),Ashland,43,53245,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,5,53245,198
Cerebrovascular diseases (I60-I69),Ashland,32,53245,200
Atherosclerosis (I70),Ashland,5,53245,202
Other diseases of circulatory system (I71-I78),Ashland,7,53245,204
Influenza and pneumonia (J09-J18),Ashland,15,53245,206
Chronic lower respiratory diseases (J40-J47),Ashland,37,53245,208
Peptic ulcer (K25-K28),Ashland,1,53245,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,5,53245,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,3,53245,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53245,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,0,53245,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,4,53245,220
Sudden infant death syndrome (R95),Ashland,0,53245,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,2,53245,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,91,53245,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,9,53245,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,11,53245,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,6,53245,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,1,53245,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,2,53245,236
Tuberculosis (A16-A19),Ashtabula,0,100274,240
Syphilis (A50-A53),Ashtabula,0,100274,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,2,100274,244
Malignant neoplasm of stomach (C16),Ashtabula,4,100274,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,26,100274,248
Malignant neoplasm of pancreas (C25),Ashtabula,19,100274,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,72,100274,252
Malignant neoplasm of breast (C50),Ashtabula,12,100274,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,12,100274,256
Malignant neoplasm of prostate (C61),Ashtabula,14,100274,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,14,100274,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,8,100274,262
Leukemia (C91-C95),Ashtabula,6,100274,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,57,100274,266
Diabetes mellitus (E10-E14),Ashtabula,47,100274,268
Alzheimer’s disease (G30),Ashtabula,28,100274,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,21,100274,272
Ischemic heart diseases (I20-I25),Ashtabula,193,100274,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,61,100274,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,18,100274,278
Cerebrovascular diseases (I60-I69),Ashtabula,51,100274,280
Atherosclerosis (I70),Ashtabula,3,100274,282
Other diseases of circulatory system (I71-I78),Ashtabula,8,100274,284
Influenza and pneumonia (J09-J18),Ashtabula,25,100274,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,73,100274,288
Peptic ulcer (K25-K28),Ashtabula,0,100274,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,14,100274,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,25,100274,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,100274,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,3,100274,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,3,100274,300
Sudden infant death syndrome (R95),Ashtabula,2,100274,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,7,100274,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,223,100274,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,17,100274,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,47,100274,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,16,100274,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,5,100274,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,0,100274,316
Tuberculosis (A16-A19),Athens,0,64633,320
Syphilis (A50-A53),Athens,0,64633,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,64633,324
Malignant neoplasm of stomach (C16),Athens,2,64633,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,11,64633,328
Malignant neoplasm of pancreas (C25),Athens,3,64633,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,31,64633,332
Malignant neoplasm of breast (C50),Athens,7,64633,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,4,64633,336
Malignant neoplasm of prostate (C61),Athens,5,64633,338
Malignant neoplasms of urinary tract (C64-C68),Athens,9,64633,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,0,64633,342
Leukemia (C91-C95),Athens,3,64633,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,28,64633,346
Diabetes mellitus (E10-E14),Athens,11,64633,348
Alzheimer’s disease (G30),Athens,12,64633,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,9,64633,352
Ischemic heart diseases (I20-I25),Athens,69,64633,354
Other diseases of heart (I00-I09I26-I51),Athens,39,64633,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,4,64633,358
Cerebrovascular diseases (I60-I69),Athens,23,64633,360
Atherosclerosis (I70),Athens,1,64633,362
Other diseases of circulatory system (I71-I78),Athens,3,64633,364
Influenza and pneumonia (J09-J18),Athens,4,64633,366
Chronic lower respiratory diseases (J40-J47),Athens,37,64633,368
Peptic ulcer (K25-K28),Athens,1,64633,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,5,64633,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,10,64633,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,1,64633,376
Certain conditions originating in the perinatal period (P00-P96),Athens,0,64633,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,1,64633,380
Sudden infant death syndrome (R95),Athens,0,64633,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,7,64633,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,79,64633,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,6,64633,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,18,64633,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,9,64633,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,2,64633,394
All other external causes (Y10-Y36Y87.2Y89),Athens,1,64633,396
Tuberculosis (A16-A19),Auglaize,0,45787,400
Syphilis (A50-A53),Auglaize,0,45787,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,1,45787,404
Malignant neoplasm of stomach (C16),Auglaize,0,45787,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,20,45787,408
Malignant neoplasm of pancreas (C25),Auglaize,6,45787,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,29,45787,412
Malignant neoplasm of breast (C50),Auglaize,9,45787,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,5,45787,416
Malignant neoplasm of prostate (C61),Auglaize,3,45787,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,6,45787,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,3,45787,422
Leukemia (C91-C95),Auglaize,2,45787,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,27,45787,426
Diabetes mellitus (E10-E14),Auglaize,17,45787,428
Alzheimer’s disease (G30),Auglaize,12,45787,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,4,45787,432
Ischemic heart diseases (I20-I25),Auglaize,87,45787,434
Other diseases of heart (I00-I09I26-I51),Auglaize,38,45787,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,10,45787,438
Cerebrovascular diseases (I60-I69),Auglaize,27,45787,440
Atherosclerosis (I70),Auglaize,0,45787,442
Other diseases of circulatory system (I71-I78),Auglaize,3,45787,444
Influenza and pneumonia (J09-J18),Auglaize,9,45787,446
Chronic lower respiratory diseases (J40-J47),Auglaize,28,45787,448
Peptic ulcer (K25-K28),Auglaize,0,45787,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,1,45787,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,12,45787,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45787,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,1,45787,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,2,45787,460
Sudden infant death syndrome (R95),Auglaize,1,45787,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,3,45787,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,105,45787,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,4,45787,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,22,45787,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,3,45787,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,0,45787,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45787,476
Tuberculosis (A16-A19),Belmont,0,69728,480
Syphilis (A50-A53),Belmont,0,69728,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,69728,484
Malignant neoplasm of stomach (C16),Belmont,1,69728,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,22,69728,488
Malignant neoplasm of pancreas (C25),Belmont,10,69728,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,44,69728,492
Malignant neoplasm of breast (C50),Belmont,13,69728,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,6,69728,496
Malignant neoplasm of prostate (C61),Belmont,9,69728,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,14,69728,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,9,69728,502
Leukemia (C91-C95),Belmont,5,69728,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,48,69728,506
Diabetes mellitus (E10-E14),Belmont,39,69728,508
Alzheimer’s disease (G30),Belmont,23,69728,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,19,69728,512
Ischemic heart diseases (I20-I25),Belmont,207,69728,514
Other diseases of heart (I00-I09I26-I51),Belmont,71,69728,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,13,69728,518
Cerebrovascular diseases (I60-I69),Belmont,41,69728,520
Atherosclerosis (I70),Belmont,4,69728,522
Other diseases of circulatory system (I71-I78),Belmont,9,69728,524
Influenza and pneumonia (J09-J18),Belmont,13,69728,526
Chronic lower respiratory diseases (J40-J47),Belmont,53,69728,528
Peptic ulcer (K25-K28),Belmont,1,69728,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,6,69728,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,15,69728,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,69728,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,1,69728,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,3,69728,540
Sudden infant death syndrome (R95),Belmont,1,69728,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,15,69728,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,150,69728,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,10,69728,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,30,69728,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,12,69728,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,2,69728,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,0,69728,556
Tuberculosis (A16-A19),Brown,0,44289,560
Syphilis (A50-A53),Brown,0,44289,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,44289,564
Malignant neoplasm of stomach (C16),Brown,0,44289,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,18,44289,568
Malignant neoplasm of pancreas (C25),Brown,10,44289,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,38,44289,572
Malignant neoplasm of breast (C50),Brown,8,44289,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,6,44289,576
Malignant neoplasm of prostate (C61),Brown,3,44289,578
Malignant neoplasms of urinary tract (C64-C68),Brown,3,44289,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,6,44289,582
Leukemia (C91-C95),Brown,4,44289,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,38,44289,586
Diabetes mellitus (E10-E14),Brown,12,44289,588
Alzheimer’s disease (G30),Brown,17,44289,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,3,44289,592
Ischemic heart diseases (I20-I25),Brown,71,44289,594
Other diseases of heart (I00-I09I26-I51),Brown,22,44289,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,3,44289,598
Cerebrovascular diseases (I60-I69),Brown,24,44289,600
Atherosclerosis (I70),Brown,0,44289,602
Other diseases of circulatory system (I71-I78),Brown,4,44289,604
Influenza and pneumonia (J09-J18),Brown,13,44289,606
Chronic lower respiratory diseases (J40-J47),Brown,32,44289,608
Peptic ulcer (K25-K28),Brown,1,44289,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,4,44289,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,6,44289,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,44289,616
Certain conditions originating in the perinatal period (P00-P96),Brown,1,44289,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,3,44289,620
Sudden infant death syndrome (R95),Brown,0,44289,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,6,44289,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,65,44289,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,11,44289,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,24,44289,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,8,44289,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,2,44289,634
All other external causes (Y10-Y36Y87.2Y89),Brown,1,44289,636
Tuberculosis (A16-A19),Butler,0,370628,640
Syphilis (A50-A53),Butler,0,370628,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,2,370628,644
Malignant neoplasm of stomach (C16),Butler,11,370628,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,52,370628,648
Malignant neoplasm of pancreas (C25),Butler,36,370628,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,254,370628,652
Malignant neoplasm of breast (C50),Butler,50,370628,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,21,370628,656
Malignant neoplasm of prostate (C61),Butler,26,370628,658
Malignant neoplasms of urinary tract (C64-C68),Butler,50,370628,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,26,370628,662
Leukemia (C91-C95),Butler,25,370628,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,163,370628,666
Diabetes mellitus (E10-E14),Butler,82,370628,668
Alzheimer’s disease (G30),Butler,86,370628,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,16,370628,672
Ischemic heart diseases (I20-I25),Butler,354,370628,674
Other diseases of heart (I00-I09I26-I51),Butler,189,370628,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,23,370628,678
Cerebrovascular diseases (I60-I69),Butler,130,370628,680
Atherosclerosis (I70),Butler,6,370628,682
Other diseases of circulatory system (I71-I78),Butler,24,370628,684
Influenza and pneumonia (J09-J18),Butler,58,370628,686
Chronic lower respiratory diseases (J40-J47),Butler,210,370628,688
Peptic ulcer (K25-K28),Butler,6,370628,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,41,370628,692
