DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Malignant neoplasm of pancreas (C25),Allen,28,106342,90
Malignant neoplasms of trachea bronchus and lung (C33-C34),Allen,66,106342,92
Malignant neoplasm of breast (C50),Allen,10,106342,94
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Allen,12,106342,96
Malignant neoplasm of prostate (C61),Allen,9,106342,98
Malignant neoplasms of urinary tract (C64-C68),Allen,10,106342,100
Non-Hodgkin’s lymphoma (C82-C85),Allen,9,106342,102
Leukemia (C91-C95),Allen,10,106342,104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Allen,59,106342,106
Diabetes mellitus (E10-E14),Allen,37,106342,108
Alzheimer’s disease (G30),Allen,59,106342,110
Hypertensive heart disease with or without renal disease (I11I13),Allen,8,106342,112
Ischemic heart diseases (I20-I25),Allen,193,106342,114
Other diseases of heart (I00-I09I26-I51),Allen,83,106342,116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Allen,20,106342,118
Cerebrovascular diseases (I60-I69),Allen,58,106342,120
Atherosclerosis (I70),Allen,10,106342,122
Other diseases of circulatory system (I71-I78),Allen,5,106342,124
Influenza and pneumonia (J09-J18),Allen,22,106342,126
Chronic lower respiratory diseases (J40-J47),Allen,76,106342,128
Peptic ulcer (K25-K28),Allen,0,106342,130
Chronic liver disease and cirrhosis (K70K73-K74),Allen,15,106342,132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Allen,15,106342,134
Pregnancy childbirth and the puerperium (O00-O99),Allen,0,106342,136
Certain conditions originating in the perinatal period (P00-P96),Allen,4,106342,138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Allen,6,106342,140
Sudden infant death syndrome (R95),Allen,0,106342,142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Allen,14,106342,144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,170,106342,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,12,106342,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,27,106342,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,8,106342,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,4,106342,154
All other external causes (Y10-Y36Y87.2Y89),Allen,1,106342,156
Tuberculosis (A16-A19),Ashland,0,53317,160
Syphilis (A50-A53),Ashland,0,53317,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53317,164
Malignant neoplasm of stomach (C16),Ashland,4,53317,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,12,53317,168
Malignant neoplasm of pancreas (C25),Ashland,11,53317,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,35,53317,172
Malignant neoplasm of breast (C50),Ashland,6,53317,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,7,53317,176
Malignant neoplasm of prostate (C61),Ashland,3,53317,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,6,53317,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,1,53317,182
Leukemia (C91-C95),Ashland,5,53317,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,27,53317,186
Diabetes mellitus (E10-E14),Ashland,18,53317,188
Alzheimer’s disease (G30),Ashland,41,53317,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,2,53317,192
Ischemic heart diseases (I20-I25),Ashland,107,53317,194
Other diseases of heart (I00-I09I26-I51),Ashland,32,53317,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,10,53317,198
Cerebrovascular diseases (I60-I69),Ashland,28,53317,200
Atherosclerosis (I70),Ashland,7,53317,202
Other diseases of circulatory system (I71-I78),Ashland,2,53317,204
Influenza and pneumonia (J09-J18),Ashland,5,53317,206
Chronic lower respiratory diseases (J40-J47),Ashland,25,53317,208
Peptic ulcer (K25-K28),Ashland,2,53317,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,10,53317,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,12,53317,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53317,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,1,53317,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,3,53317,220
Sudden infant death syndrome (R95),Ashland,0,53317,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,2,53317,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,74,53317,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,7,53317,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,13,53317,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,6,53317,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,1,53317,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,2,53317,236
Tuberculosis (A16-A19),Ashtabula,0,101411,240
Syphilis (A50-A53),Ashtabula,0,101411,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,1,101411,244
Malignant neoplasm of stomach (C16),Ashtabula,8,101411,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,24,101411,248
Malignant neoplasm of pancreas (C25),Ashtabula,13,101411,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,72,101411,252
Malignant neoplasm of breast (C50),Ashtabula,12,101411,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,19,101411,256
Malignant neoplasm of prostate (C61),Ashtabula,8,101411,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,10,101411,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,19,101411,262
Leukemia (C91-C95),Ashtabula,7,101411,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,71,101411,266
Diabetes mellitus (E10-E14),Ashtabula,26,101411,268
Alzheimer’s disease (G30),Ashtabula,26,101411,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,13,101411,272
Ischemic heart diseases (I20-I25),Ashtabula,234,101411,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,59,101411,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,13,101411,278
Cerebrovascular diseases (I60-I69),Ashtabula,48,101411,280
Atherosclerosis (I70),Ashtabula,5,101411,282
Other diseases of circulatory system (I71-I78),Ashtabula,11,101411,284
Influenza and pneumonia (J09-J18),Ashtabula,18,101411,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,57,101411,288
Peptic ulcer (K25-K28),Ashtabula,1,101411,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,16,101411,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,29,101411,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,101411,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,2,101411,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,5,101411,300
Sudden infant death syndrome (R95),Ashtabula,4,101411,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,11,101411,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,204,101411,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,10,101411,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,35,101411,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,15,101411,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,3,101411,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,0,101411,316
Tuberculosis (A16-A19),Athens,0,65175,320
Syphilis (A50-A53),Athens,0,65175,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,65175,324
Malignant neoplasm of stomach (C16),Athens,2,65175,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,14,65175,328
Malignant neoplasm of pancreas (C25),Athens,3,65175,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,45,65175,332
Malignant neoplasm of breast (C50),Athens,9,65175,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,3,65175,336
Malignant neoplasm of prostate (C61),Athens,6,65175,338
Malignant neoplasms of urinary tract (C64-C68),Athens,4,65175,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,3,65175,342
Leukemia (C91-C95),Athens,4,65175,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,34,65175,346
Diabetes mellitus (E10-E14),Athens,9,65175,348
Alzheimer’s disease (G30),Athens,13,65175,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,19,65175,352
Ischemic heart diseases (I20-I25),Athens,55,65175,354
Other diseases of heart (I00-I09I26-I51),Athens,46,65175,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,5,65175,358
Cerebrovascular diseases (I60-I69),Athens,34,65175,360
Atherosclerosis (I70),Athens,1,65175,362
Other diseases of circulatory system (I71-I78),Athens,5,65175,364
Influenza and pneumonia (J09-J18),Athens,7,65175,366
Chronic lower respiratory diseases (J40-J47),Athens,32,65175,368
Peptic ulcer (K25-K28),Athens,0,65175,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,4,65175,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,11,65175,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,65175,376
Certain conditions originating in the perinatal period (P00-P96),Athens,1,65175,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,2,65175,380
Sudden infant death syndrome (R95),Athens,0,65175,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,9,65175,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,92,65175,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,10,65175,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,22,65175,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,5,65175,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,3,65175,394
All other external causes (Y10-Y36Y87.2Y89),Athens,0,65175,396
Tuberculosis (A16-A19),Auglaize,0,45914,400
Syphilis (A50-A53),Auglaize,0,45914,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,45914,404
Malignant neoplasm of stomach (C16),Auglaize,1,45914,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,6,45914,408
Malignant neoplasm of pancreas (C25),Auglaize,2,45914,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,34,45914,412
Malignant neoplasm of breast (C50),Auglaize,14,45914,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,4,45914,416
Malignant neoplasm of prostate (C61),Auglaize,4,45914,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,5,45914,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,6,45914,422
Leukemia (C91-C95),Auglaize,4,45914,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,29,45914,426
Diabetes mellitus (E10-E14),Auglaize,13,45914,428
Alzheimer’s disease (G30),Auglaize,27,45914,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,1,45914,432
Ischemic heart diseases (I20-I25),Auglaize,91,45914,434
Other diseases of heart (I00-I09I26-I51),Auglaize,16,45914,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,4,45914,438
Cerebrovascular diseases (I60-I69),Auglaize,31,45914,440
Atherosclerosis (I70),Auglaize,1,45914,442
Other diseases of circulatory system (I71-I78),Auglaize,3,45914,444
Influenza and pneumonia (J09-J18),Auglaize,10,45914,446
Chronic lower respiratory diseases (J40-J47),Auglaize,26,45914,448
Peptic ulcer (K25-K28),Auglaize,0,45914,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,4,45914,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,11,45914,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45914,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,2,45914,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,1,45914,460
Sudden infant death syndrome (R95),Auglaize,0,45914,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,6,45914,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,82,45914,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,9,45914,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,14,45914,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,7,45914,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,1,45914,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45914,476
Tuberculosis (A16-A19),Belmont,0,70337,480
Syphilis (A50-A53),Belmont,0,70337,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,70337,484
Malignant neoplasm of stomach (C16),Belmont,4,70337,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,25,70337,488
Malignant neoplasm of pancreas (C25),Belmont,11,70337,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,51,70337,492
Malignant neoplasm of breast (C50),Belmont,9,70337,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,12,70337,496
Malignant neoplasm of prostate (C61),Belmont,6,70337,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,9,70337,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,6,70337,502
Leukemia (C91-C95),Belmont,9,70337,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,38,70337,506
Diabetes mellitus (E10-E14),Belmont,44,70337,508
Alzheimer’s disease (G30),Belmont,28,70337,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,26,70337,512
Ischemic heart diseases (I20-I25),Belmont,203,70337,514
Other diseases of heart (I00-I09I26-I51),Belmont,58,70337,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,10,70337,518
Cerebrovascular diseases (I60-I69),Belmont,64,70337,520
Atherosclerosis (I70),Belmont,2,70337,522
Other diseases of circulatory system (I71-I78),Belmont,3,70337,524
Influenza and pneumonia (J09-J18),Belmont,22,70337,526
Chronic lower respiratory diseases (J40-J47),Belmont,64,70337,528
Peptic ulcer (K25-K28),Belmont,1,70337,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,7,70337,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,28,70337,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,70337,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,2,70337,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,4,70337,540
Sudden infant death syndrome (R95),Belmont,1,70337,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,8,70337,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,137,70337,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,12,70337,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,18,70337,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,14,70337,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,2,70337,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,1,70337,556
Tuberculosis (A16-A19),Brown,0,44868,560
Syphilis (A50-A53),Brown,0,44868,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,44868,564
Malignant neoplasm of stomach (C16),Brown,3,44868,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,7,44868,568
Malignant neoplasm of pancreas (C25),Brown,9,44868,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,36,44868,572
Malignant neoplasm of breast (C50),Brown,5,44868,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,2,44868,576
Malignant neoplasm of prostate (C61),Brown,3,44868,578
Malignant neoplasms of urinary tract (C64-C68),Brown,11,44868,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,2,44868,582
Leukemia (C91-C95),Brown,4,44868,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,24,44868,586
Diabetes mellitus (E10-E14),Brown,14,44868,588
Alzheimer’s disease (G30),Brown,25,44868,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,2,44868,592
Ischemic heart diseases (I20-I25),Brown,81,44868,594
Other diseases of heart (I00-I09I26-I51),Brown,21,44868,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,3,44868,598
Cerebrovascular diseases (I60-I69),Brown,18,44868,600
Atherosclerosis (I70),Brown,0,44868,602
Other diseases of circulatory system (I71-I78),Brown,0,44868,604
Influenza and pneumonia (J09-J18),Brown,9,44868,606
Chronic lower respiratory diseases (J40-J47),Brown,31,44868,608
Peptic ulcer (K25-K28),Brown,0,44868,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,8,44868,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,7,44868,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,44868,616
Certain conditions originating in the perinatal period (P00-P96),Brown,3,44868,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,0,44868,620
Sudden infant death syndrome (R95),Brown,0,44868,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,10,44868,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,83,44868,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,12,44868,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,21,44868,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,8,44868,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,2,44868,634
All other external causes (Y10-Y36Y87.2Y89),Brown,2,44868,636
Tuberculosis (A16-A19),Butler,0,369111,640
Syphilis (A50-A53),Butler,0,369111,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,0,369111,644
Malignant neoplasm of stomach (C16),Butler,10,369111,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,58,369111,648
Malignant neoplasm of pancreas (C25),Butler,41,369111,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,181,369111,652
Malignant neoplasm of breast (C50),Butler,55,369111,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,33,369111,656
Malignant neoplasm of prostate (C61),Butler,30,369111,658
Malignant neoplasms of urinary tract (C64-C68),Butler,30,369111,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,24,369111,662
Leukemia (C91-C95),Butler,23,369111,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,182,369111,666
Diabetes mellitus (E10-E14),Butler,83,369111,668
Alzheimer’s disease (G30),Butler,102,369111,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,27,369111,672
Ischemic heart diseases (I20-I25),Butler,411,369111,674
Other diseases of heart (I00-I09I26-I51),Butler,166,369111,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,16,369111,678
Cerebrovascular diseases (I60-I69),Butler,130,369111,680
Atherosclerosis (I70),Butler,4,369111,682
Other diseases of circulatory system (I71-I78),Butler,27,369111,684
Influenza and pneumonia (J09-J18),Butler,53,369111,686
Chronic lower respiratory diseases (J40-J47),Butler,203,369111,688
Peptic ulcer (K25-K28),Butler,3,369111,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,36,369111,692
