DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Malignant neoplasm of breast (C50),Allen,19,104886,94
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Allen,17,104886,96
Malignant neoplasm of prostate (C61),Allen,10,104886,98
Malignant neoplasms of urinary tract (C64-C68),Allen,14,104886,100
Non-Hodgkin’s lymphoma (C82-C85),Allen,6,104886,102
Leukemia (C91-C95),Allen,6,104886,104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Allen,74,104886,106
Diabetes mellitus (E10-E14),Allen,45,104886,108
Alzheimer’s disease (G30),Allen,30,104886,110
Hypertensive heart disease with or without renal disease (I11I13),Allen,10,104886,112
Ischemic heart diseases (I20-I25),Allen,185,104886,114
Other diseases of heart (I00-I09I26-I51),Allen,80,104886,116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Allen,23,104886,118
Cerebrovascular diseases (I60-I69),Allen,57,104886,120
Atherosclerosis (I70),Allen,3,104886,122
Other diseases of circulatory system (I71-I78),Allen,10,104886,124
Influenza and pneumonia (J09-J18),Allen,40,104886,126
Chronic lower respiratory diseases (J40-J47),Allen,73,104886,128
Peptic ulcer (K25-K28),Allen,0,104886,130
Chronic liver disease and cirrhosis (K70K73-K74),Allen,14,104886,132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Allen,22,104886,134
Pregnancy childbirth and the puerperium (O00-O99),Allen,0,104886,136
Certain conditions originating in the perinatal period (P00-P96),Allen,8,104886,138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Allen,2,104886,140
Sudden infant death syndrome (R95),Allen,0,104886,142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Allen,11,104886,144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,166,104886,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,10,104886,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,23,104886,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,12,104886,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,6,104886,154
All other external causes (Y10-Y36Y87.2Y89),Allen,0,104886,156
Tuberculosis (A16-A19),Ashland,0,53169,160
Syphilis (A50-A53),Ashland,0,53169,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53169,164
Malignant neoplasm of stomach (C16),Ashland,0,53169,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,17,53169,168
Malignant neoplasm of pancreas (C25),Ashland,9,53169,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,34,53169,172
Malignant neoplasm of breast (C50),Ashland,7,53169,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,1,53169,176
Malignant neoplasm of prostate (C61),Ashland,4,53169,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,8,53169,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,6,53169,182
Leukemia (C91-C95),Ashland,5,53169,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,20,53169,186
Diabetes mellitus (E10-E14),Ashland,22,53169,188
Alzheimer’s disease (G30),Ashland,32,53169,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,3,53169,192
Ischemic heart diseases (I20-I25),Ashland,84,53169,194
Other diseases of heart (I00-I09I26-I51),Ashland,50,53169,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,7,53169,198
Cerebrovascular diseases (I60-I69),Ashland,25,53169,200
Atherosclerosis (I70),Ashland,2,53169,202
Other diseases of circulatory system (I71-I78),Ashland,6,53169,204
Influenza and pneumonia (J09-J18),Ashland,11,53169,206
Chronic lower respiratory diseases (J40-J47),Ashland,47,53169,208
Peptic ulcer (K25-K28),Ashland,0,53169,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,6,53169,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,6,53169,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53169,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,1,53169,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,1,53169,220
Sudden infant death syndrome (R95),Ashland,0,53169,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,3,53169,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,98,53169,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,9,53169,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,17,53169,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,3,53169,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,2,53169,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,3,53169,236
Tuberculosis (A16-A19),Ashtabula,0,99064,240
Syphilis (A50-A53),Ashtabula,0,99064,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,0,99064,244
Malignant neoplasm of stomach (C16),Ashtabula,1,99064,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,19,99064,248
Malignant neoplasm of pancreas (C25),Ashtabula,20,99064,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,80,99064,252
Malignant neoplasm of breast (C50),Ashtabula,9,99064,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,10,99064,256
Malignant neoplasm of prostate (C61),Ashtabula,13,99064,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,14,99064,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,11,99064,262
Leukemia (C91-C95),Ashtabula,8,99064,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,63,99064,266
Diabetes mellitus (E10-E14),Ashtabula,43,99064,268
Alzheimer’s disease (G30),Ashtabula,20,99064,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,9,99064,272
Ischemic heart diseases (I20-I25),Ashtabula,233,99064,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,69,99064,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,11,99064,278
Cerebrovascular diseases (I60-I69),Ashtabula,44,99064,280
Atherosclerosis (I70),Ashtabula,1,99064,282
Other diseases of circulatory system (I71-I78),Ashtabula,10,99064,284
Influenza and pneumonia (J09-J18),Ashtabula,26,99064,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,85,99064,288
Peptic ulcer (K25-K28),Ashtabula,3,99064,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,20,99064,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,23,99064,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,99064,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,6,99064,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,3,99064,300
Sudden infant death syndrome (R95),Ashtabula,1,99064,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,1,99064,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,215,99064,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,13,99064,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,47,99064,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,17,99064,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,7,99064,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,1,99064,316
Tuberculosis (A16-A19),Athens,0,64833,320
Syphilis (A50-A53),Athens,0,64833,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,64833,324
Malignant neoplasm of stomach (C16),Athens,2,64833,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,14,64833,328
Malignant neoplasm of pancreas (C25),Athens,7,64833,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,26,64833,332
Malignant neoplasm of breast (C50),Athens,9,64833,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,7,64833,336
Malignant neoplasm of prostate (C61),Athens,6,64833,338
Malignant neoplasms of urinary tract (C64-C68),Athens,11,64833,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,2,64833,342
Leukemia (C91-C95),Athens,2,64833,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,27,64833,346
Diabetes mellitus (E10-E14),Athens,15,64833,348
Alzheimer’s disease (G30),Athens,13,64833,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,4,64833,352
Ischemic heart diseases (I20-I25),Athens,69,64833,354
Other diseases of heart (I00-I09I26-I51),Athens,33,64833,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,2,64833,358
Cerebrovascular diseases (I60-I69),Athens,29,64833,360
Atherosclerosis (I70),Athens,1,64833,362
Other diseases of circulatory system (I71-I78),Athens,3,64833,364
Influenza and pneumonia (J09-J18),Athens,12,64833,366
Chronic lower respiratory diseases (J40-J47),Athens,29,64833,368
Peptic ulcer (K25-K28),Athens,0,64833,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,7,64833,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,9,64833,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,64833,376
Certain conditions originating in the perinatal period (P00-P96),Athens,1,64833,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,2,64833,380
Sudden infant death syndrome (R95),Athens,0,64833,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,9,64833,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,92,64833,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,14,64833,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,26,64833,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,3,64833,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,0,64833,394
All other external causes (Y10-Y36Y87.2Y89),Athens,2,64833,396
Tuberculosis (A16-A19),Auglaize,0,45756,400
Syphilis (A50-A53),Auglaize,0,45756,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,45756,404
Malignant neoplasm of stomach (C16),Auglaize,1,45756,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,8,45756,408
Malignant neoplasm of pancreas (C25),Auglaize,12,45756,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,30,45756,412
Malignant neoplasm of breast (C50),Auglaize,9,45756,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,7,45756,416
Malignant neoplasm of prostate (C61),Auglaize,4,45756,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,4,45756,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,2,45756,422
Leukemia (C91-C95),Auglaize,7,45756,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,24,45756,426
Diabetes mellitus (E10-E14),Auglaize,15,45756,428
Alzheimer’s disease (G30),Auglaize,16,45756,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,3,45756,432
Ischemic heart diseases (I20-I25),Auglaize,94,45756,434
Other diseases of heart (I00-I09I26-I51),Auglaize,23,45756,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,7,45756,438
Cerebrovascular diseases (I60-I69),Auglaize,30,45756,440
Atherosclerosis (I70),Auglaize,1,45756,442
Other diseases of circulatory system (I71-I78),Auglaize,1,45756,444
Influenza and pneumonia (J09-J18),Auglaize,17,45756,446
Chronic lower respiratory diseases (J40-J47),Auglaize,18,45756,448
Peptic ulcer (K25-K28),Auglaize,1,45756,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,7,45756,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,4,45756,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45756,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,0,45756,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,4,45756,460
Sudden infant death syndrome (R95),Auglaize,0,45756,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,0,45756,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,105,45756,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,4,45756,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,15,45756,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,6,45756,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,1,45756,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45756,476
Tuberculosis (A16-A19),Belmont,0,69403,480
Syphilis (A50-A53),Belmont,0,69403,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,69403,484
Malignant neoplasm of stomach (C16),Belmont,1,69403,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,18,69403,488
Malignant neoplasm of pancreas (C25),Belmont,8,69403,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,56,69403,492
Malignant neoplasm of breast (C50),Belmont,8,69403,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,5,69403,496
Malignant neoplasm of prostate (C61),Belmont,6,69403,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,8,69403,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,6,69403,502
Leukemia (C91-C95),Belmont,7,69403,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,57,69403,506
Diabetes mellitus (E10-E14),Belmont,41,69403,508
Alzheimer’s disease (G30),Belmont,27,69403,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,7,69403,512
Ischemic heart diseases (I20-I25),Belmont,157,69403,514
Other diseases of heart (I00-I09I26-I51),Belmont,50,69403,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,14,69403,518
Cerebrovascular diseases (I60-I69),Belmont,31,69403,520
Atherosclerosis (I70),Belmont,7,69403,522
Other diseases of circulatory system (I71-I78),Belmont,11,69403,524
Influenza and pneumonia (J09-J18),Belmont,17,69403,526
Chronic lower respiratory diseases (J40-J47),Belmont,62,69403,528
Peptic ulcer (K25-K28),Belmont,1,69403,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,10,69403,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,12,69403,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,69403,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,2,69403,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,1,69403,540
Sudden infant death syndrome (R95),Belmont,0,69403,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,14,69403,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,135,69403,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,4,69403,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,26,69403,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,13,69403,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,1,69403,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,1,69403,556
Tuberculosis (A16-A19),Brown,0,43950,560
Syphilis (A50-A53),Brown,0,43950,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,43950,564
Malignant neoplasm of stomach (C16),Brown,0,43950,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,11,43950,568
Malignant neoplasm of pancreas (C25),Brown,6,43950,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,44,43950,572
Malignant neoplasm of breast (C50),Brown,4,43950,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,4,43950,576
Malignant neoplasm of prostate (C61),Brown,3,43950,578
Malignant neoplasms of urinary tract (C64-C68),Brown,2,43950,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,2,43950,582
Leukemia (C91-C95),Brown,2,43950,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,33,43950,586
Diabetes mellitus (E10-E14),Brown,11,43950,588
Alzheimer’s disease (G30),Brown,18,43950,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,7,43950,592
Ischemic heart diseases (I20-I25),Brown,65,43950,594
Other diseases of heart (I00-I09I26-I51),Brown,30,43950,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,3,43950,598
Cerebrovascular diseases (I60-I69),Brown,28,43950,600
Atherosclerosis (I70),Brown,0,43950,602
Other diseases of circulatory system (I71-I78),Brown,6,43950,604
Influenza and pneumonia (J09-J18),Brown,15,43950,606
Chronic lower respiratory diseases (J40-J47),Brown,35,43950,608
Peptic ulcer (K25-K28),Brown,0,43950,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,2,43950,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,11,43950,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,43950,616
Certain conditions originating in the perinatal period (P00-P96),Brown,4,43950,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,0,43950,620
Sudden infant death syndrome (R95),Brown,2,43950,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,3,43950,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,79,43950,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,10,43950,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,32,43950,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,8,43950,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,3,43950,634
All other external causes (Y10-Y36Y87.2Y89),Brown,2,43950,636
Tuberculosis (A16-A19),Butler,1,373877,640
Syphilis (A50-A53),Butler,0,373877,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,1,373877,644
Malignant neoplasm of stomach (C16),Butler,17,373877,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,49,373877,648
Malignant neoplasm of pancreas (C25),Butler,55,373877,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,205,373877,652
Malignant neoplasm of breast (C50),Butler,48,373877,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,37,373877,656
Malignant neoplasm of prostate (C61),Butler,30,373877,658
Malignant neoplasms of urinary tract (C64-C68),Butler,38,373877,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,17,373877,662
Leukemia (C91-C95),Butler,16,373877,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,166,373877,666
Diabetes mellitus (E10-E14),Butler,108,373877,668
Alzheimer’s disease (G30),Butler,104,373877,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,36,373877,672
Ischemic heart diseases (I20-I25),Butler,379,373877,674
Other diseases of heart (I00-I09I26-I51),Butler,221,373877,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,27,373877,678
Cerebrovascular diseases (I60-I69),Butler,156,373877,680
Atherosclerosis (I70),Butler,3,373877,682
Other diseases of circulatory system (I71-I78),Butler,24,373877,684
Influenza and pneumonia (J09-J18),Butler,70,373877,686
Chronic lower respiratory diseases (J40-J47),Butler,213,373877,688
Peptic ulcer (K25-K28),Butler,2,373877,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,45,373877,692
