DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Sudden infant death syndrome (R95),Adams,0,27747,62
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Adams,13,27747,64
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Adams,53,27747,66
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Adams,8,27747,68
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Adams,26,27747,70
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Adams,5,27747,72
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Adams,0,27747,74
All other external causes (Y10-Y36Y87.2Y89),Adams,0,27747,76
Tuberculosis (A16-A19),Allen,0,103173,80
Syphilis (A50-A53),Allen,0,103173,82
Human immunodeficiency virus (HIV) disease (B20-B24),Allen,1,103173,84
Malignant neoplasm of stomach (C16),Allen,2,103173,86
Malignant neoplasms of colon rectum and anus (C18-C21),Allen,25,103173,88
Malignant neoplasm of pancreas (C25),Allen,13,103173,90
Malignant neoplasms of trachea bronchus and lung (C33-C34),Allen,54,103173,92
Malignant neoplasm of breast (C50),Allen,8,103173,94
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Allen,12,103173,96
Malignant neoplasm of prostate (C61),Allen,9,103173,98
Malignant neoplasms of urinary tract (C64-C68),Allen,18,103173,100
Non-Hodgkin’s lymphoma (C82-C85),Allen,9,103173,102
Leukemia (C91-C95),Allen,15,103173,104
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Allen,61,103173,106
Diabetes mellitus (E10-E14),Allen,40,103173,108
Alzheimer’s disease (G30),Allen,47,103173,110
Hypertensive heart disease with or without renal disease (I11I13),Allen,11,103173,112
Ischemic heart diseases (I20-I25),Allen,186,103173,114
Other diseases of heart (I00-I09I26-I51),Allen,63,103173,116
Essential (primary) hypertension and hypertensive renal disease (I10I12),Allen,16,103173,118
Cerebrovascular diseases (I60-I69),Allen,59,103173,120
Atherosclerosis (I70),Allen,5,103173,122
Other diseases of circulatory system (I71-I78),Allen,8,103173,124
Influenza and pneumonia (J09-J18),Allen,35,103173,126
Chronic lower respiratory diseases (J40-J47),Allen,77,103173,128
Peptic ulcer (K25-K28),Allen,2,103173,130
Chronic liver disease and cirrhosis (K70K73-K74),Allen,20,103173,132
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Allen,15,103173,134
Pregnancy childbirth and the puerperium (O00-O99),Allen,0,103173,136
Certain conditions originating in the perinatal period (P00-P96),Allen,7,103173,138
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Allen,2,103173,140
Sudden infant death syndrome (R95),Allen,1,103173,142
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Allen,10,103173,144
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,213,103173,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,16,103173,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,63,103173,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,13,103173,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,5,103173,154
All other external causes (Y10-Y36Y87.2Y89),Allen,1,103173,156
Tuberculosis (A16-A19),Ashland,0,53673,160
Syphilis (A50-A53),Ashland,0,53673,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53673,164
Malignant neoplasm of stomach (C16),Ashland,2,53673,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,18,53673,168
Malignant neoplasm of pancreas (C25),Ashland,7,53673,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,30,53673,172
Malignant neoplasm of breast (C50),Ashland,5,53673,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,6,53673,176
Malignant neoplasm of prostate (C61),Ashland,5,53673,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,13,53673,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,3,53673,182
Leukemia (C91-C95),Ashland,5,53673,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,35,53673,186
Diabetes mellitus (E10-E14),Ashland,19,53673,188
Alzheimer’s disease (G30),Ashland,37,53673,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,3,53673,192
Ischemic heart diseases (I20-I25),Ashland,81,53673,194
Other diseases of heart (I00-I09I26-I51),Ashland,44,53673,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,12,53673,198
Cerebrovascular diseases (I60-I69),Ashland,35,53673,200
Atherosclerosis (I70),Ashland,1,53673,202
Other diseases of circulatory system (I71-I78),Ashland,4,53673,204
Influenza and pneumonia (J09-J18),Ashland,12,53673,206
Chronic lower respiratory diseases (J40-J47),Ashland,44,53673,208
Peptic ulcer (K25-K28),Ashland,1,53673,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,6,53673,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,5,53673,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,1,53673,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,0,53673,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,3,53673,220
Sudden infant death syndrome (R95),Ashland,0,53673,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,3,53673,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,93,53673,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,9,53673,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,14,53673,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,8,53673,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,0,53673,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,4,53673,236
Tuberculosis (A16-A19),Ashtabula,0,97773,240
Syphilis (A50-A53),Ashtabula,0,97773,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,0,97773,244
Malignant neoplasm of stomach (C16),Ashtabula,4,97773,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,16,97773,248
Malignant neoplasm of pancreas (C25),Ashtabula,16,97773,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,88,97773,252
Malignant neoplasm of breast (C50),Ashtabula,21,97773,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,11,97773,256
Malignant neoplasm of prostate (C61),Ashtabula,11,97773,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,18,97773,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,10,97773,262
Leukemia (C91-C95),Ashtabula,10,97773,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,61,97773,266
Diabetes mellitus (E10-E14),Ashtabula,37,97773,268
Alzheimer’s disease (G30),Ashtabula,32,97773,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,11,97773,272
Ischemic heart diseases (I20-I25),Ashtabula,182,97773,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,89,97773,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,13,97773,278
Cerebrovascular diseases (I60-I69),Ashtabula,57,97773,280
Atherosclerosis (I70),Ashtabula,0,97773,282
Other diseases of circulatory system (I71-I78),Ashtabula,5,97773,284
Influenza and pneumonia (J09-J18),Ashtabula,24,97773,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,87,97773,288
Peptic ulcer (K25-K28),Ashtabula,0,97773,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,13,97773,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,27,97773,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,97773,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,4,97773,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,3,97773,300
Sudden infant death syndrome (R95),Ashtabula,0,97773,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,8,97773,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,264,97773,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,16,97773,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,42,97773,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,27,97773,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,24,97773,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,2,97773,316
Tuberculosis (A16-A19),Athens,0,66587,320
Syphilis (A50-A53),Athens,0,66587,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,66587,324
Malignant neoplasm of stomach (C16),Athens,0,66587,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,15,66587,328
Malignant neoplasm of pancreas (C25),Athens,1,66587,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,37,66587,332
Malignant neoplasm of breast (C50),Athens,6,66587,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,7,66587,336
Malignant neoplasm of prostate (C61),Athens,3,66587,338
Malignant neoplasms of urinary tract (C64-C68),Athens,8,66587,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,1,66587,342
Leukemia (C91-C95),Athens,3,66587,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,29,66587,346
Diabetes mellitus (E10-E14),Athens,19,66587,348
Alzheimer’s disease (G30),Athens,14,66587,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,5,66587,352
Ischemic heart diseases (I20-I25),Athens,67,66587,354
Other diseases of heart (I00-I09I26-I51),Athens,27,66587,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,5,66587,358
Cerebrovascular diseases (I60-I69),Athens,21,66587,360
Atherosclerosis (I70),Athens,0,66587,362
Other diseases of circulatory system (I71-I78),Athens,7,66587,364
Influenza and pneumonia (J09-J18),Athens,13,66587,366
Chronic lower respiratory diseases (J40-J47),Athens,38,66587,368
Peptic ulcer (K25-K28),Athens,0,66587,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,11,66587,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,16,66587,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,66587,376
Certain conditions originating in the perinatal period (P00-P96),Athens,2,66587,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,3,66587,380
Sudden infant death syndrome (R95),Athens,0,66587,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,17,66587,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,93,66587,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,3,66587,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,17,66587,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,6,66587,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,1,66587,394
All other external causes (Y10-Y36Y87.2Y89),Athens,1,66587,396
Tuberculosis (A16-A19),Auglaize,0,45756,400
Syphilis (A50-A53),Auglaize,0,45756,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,1,45756,404
Malignant neoplasm of stomach (C16),Auglaize,0,45756,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,13,45756,408
Malignant neoplasm of pancreas (C25),Auglaize,7,45756,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,21,45756,412
Malignant neoplasm of breast (C50),Auglaize,10,45756,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,6,45756,416
Malignant neoplasm of prostate (C61),Auglaize,3,45756,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,9,45756,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,0,45756,422
Leukemia (C91-C95),Auglaize,5,45756,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,23,45756,426
Diabetes mellitus (E10-E14),Auglaize,21,45756,428
Alzheimer’s disease (G30),Auglaize,15,45756,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,10,45756,432
Ischemic heart diseases (I20-I25),Auglaize,73,45756,434
Other diseases of heart (I00-I09I26-I51),Auglaize,34,45756,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,12,45756,438
Cerebrovascular diseases (I60-I69),Auglaize,33,45756,440
Atherosclerosis (I70),Auglaize,0,45756,442
Other diseases of circulatory system (I71-I78),Auglaize,4,45756,444
Influenza and pneumonia (J09-J18),Auglaize,3,45756,446
Chronic lower respiratory diseases (J40-J47),Auglaize,27,45756,448
Peptic ulcer (K25-K28),Auglaize,0,45756,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,4,45756,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,7,45756,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45756,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,1,45756,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,4,45756,460
Sudden infant death syndrome (R95),Auglaize,0,45756,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,1,45756,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,98,45756,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,8,45756,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,14,45756,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,11,45756,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,1,45756,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45756,476
Tuberculosis (A16-A19),Belmont,0,68074,480
Syphilis (A50-A53),Belmont,0,68074,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,68074,484
Malignant neoplasm of stomach (C16),Belmont,1,68074,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,18,68074,488
Malignant neoplasm of pancreas (C25),Belmont,7,68074,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,51,68074,492
Malignant neoplasm of breast (C50),Belmont,15,68074,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,5,68074,496
Malignant neoplasm of prostate (C61),Belmont,10,68074,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,14,68074,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,8,68074,502
Leukemia (C91-C95),Belmont,7,68074,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,40,68074,506
Diabetes mellitus (E10-E14),Belmont,46,68074,508
Alzheimer’s disease (G30),Belmont,53,68074,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,9,68074,512
Ischemic heart diseases (I20-I25),Belmont,155,68074,514
Other diseases of heart (I00-I09I26-I51),Belmont,77,68074,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,18,68074,518
Cerebrovascular diseases (I60-I69),Belmont,39,68074,520
Atherosclerosis (I70),Belmont,4,68074,522
Other diseases of circulatory system (I71-I78),Belmont,9,68074,524
Influenza and pneumonia (J09-J18),Belmont,17,68074,526
Chronic lower respiratory diseases (J40-J47),Belmont,64,68074,528
Peptic ulcer (K25-K28),Belmont,0,68074,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,13,68074,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,9,68074,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,68074,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,4,68074,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,2,68074,540
Sudden infant death syndrome (R95),Belmont,0,68074,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,14,68074,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,151,68074,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,11,68074,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,38,68074,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,13,68074,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,2,68074,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,0,68074,556
Tuberculosis (A16-A19),Brown,0,43558,560
Syphilis (A50-A53),Brown,0,43558,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,43558,564
Malignant neoplasm of stomach (C16),Brown,2,43558,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,14,43558,568
Malignant neoplasm of pancreas (C25),Brown,8,43558,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,39,43558,572
Malignant neoplasm of breast (C50),Brown,7,43558,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,2,43558,576
Malignant neoplasm of prostate (C61),Brown,6,43558,578
Malignant neoplasms of urinary tract (C64-C68),Brown,10,43558,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,6,43558,582
Leukemia (C91-C95),Brown,3,43558,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,23,43558,586
Diabetes mellitus (E10-E14),Brown,10,43558,588
Alzheimer’s disease (G30),Brown,29,43558,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,3,43558,592
Ischemic heart diseases (I20-I25),Brown,69,43558,594
Other diseases of heart (I00-I09I26-I51),Brown,51,43558,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,7,43558,598
Cerebrovascular diseases (I60-I69),Brown,34,43558,600
Atherosclerosis (I70),Brown,1,43558,602
Other diseases of circulatory system (I71-I78),Brown,4,43558,604
Influenza and pneumonia (J09-J18),Brown,10,43558,606
Chronic lower respiratory diseases (J40-J47),Brown,35,43558,608
Peptic ulcer (K25-K28),Brown,3,43558,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,7,43558,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,15,43558,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,43558,616
Certain conditions originating in the perinatal period (P00-P96),Brown,5,43558,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,1,43558,620
Sudden infant death syndrome (R95),Brown,0,43558,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,8,43558,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,74,43558,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,5,43558,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,39,43558,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,8,43558,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,2,43558,634
All other external causes (Y10-Y36Y87.2Y89),Brown,1,43558,636
Tuberculosis (A16-A19),Butler,1,380751,640
Syphilis (A50-A53),Butler,0,380751,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,8,380751,644
Malignant neoplasm of stomach (C16),Butler,11,380751,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,60,380751,648
Malignant neoplasm of pancreas (C25),Butler,45,380751,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,196,380751,652
Malignant neoplasm of breast (C50),Butler,49,380751,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,37,380751,656
Malignant neoplasm of prostate (C61),Butler,34,380751,658
Malignant neoplasms of urinary tract (C64-C68),Butler,33,380751,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,31,380751,662
Leukemia (C91-C95),Butler,35,380751,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,193,380751,666
Diabetes mellitus (E10-E14),Butler,111,380751,668
Alzheimer’s disease (G30),Butler,128,380751,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,45,380751,672
Ischemic heart diseases (I20-I25),Butler,374,380751,674
Other diseases of heart (I00-I09I26-I51),Butler,299,380751,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,30,380751,678
Cerebrovascular diseases (I60-I69),Butler,186,380751,680
Atherosclerosis (I70),Butler,0,380751,682
Other diseases of circulatory system (I71-I78),Butler,21,380751,684
Influenza and pneumonia (J09-J18),Butler,66,380751,686
Chronic lower respiratory diseases (J40-J47),Butler,199,380751,688
Peptic ulcer (K25-K28),Butler,2,380751,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,44,380751,692
