DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,13,105981,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,4,105981,154
All other external causes (Y10-Y36Y87.2Y89),Allen,0,105981,156
Tuberculosis (A16-A19),Ashland,0,53255,160
Syphilis (A50-A53),Ashland,0,53255,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53255,164
Malignant neoplasm of stomach (C16),Ashland,3,53255,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,10,53255,168
Malignant neoplasm of pancreas (C25),Ashland,6,53255,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,34,53255,172
Malignant neoplasm of breast (C50),Ashland,6,53255,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,9,53255,176
Malignant neoplasm of prostate (C61),Ashland,7,53255,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,8,53255,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,9,53255,182
Leukemia (C91-C95),Ashland,7,53255,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,29,53255,186
Diabetes mellitus (E10-E14),Ashland,23,53255,188
Alzheimer’s disease (G30),Ashland,36,53255,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,4,53255,192
Ischemic heart diseases (I20-I25),Ashland,97,53255,194
Other diseases of heart (I00-I09I26-I51),Ashland,34,53255,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,11,53255,198
Cerebrovascular diseases (I60-I69),Ashland,26,53255,200
Atherosclerosis (I70),Ashland,4,53255,202
Other diseases of circulatory system (I71-I78),Ashland,2,53255,204
Influenza and pneumonia (J09-J18),Ashland,2,53255,206
Chronic lower respiratory diseases (J40-J47),Ashland,27,53255,208
Peptic ulcer (K25-K28),Ashland,0,53255,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,7,53255,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,7,53255,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53255,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,0,53255,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,2,53255,220
Sudden infant death syndrome (R95),Ashland,0,53255,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,0,53255,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,84,53255,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,7,53255,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,21,53255,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,7,53255,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,0,53255,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,2,53255,236
Tuberculosis (A16-A19),Ashtabula,0,101100,240
Syphilis (A50-A53),Ashtabula,0,101100,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,1,101100,244
Malignant neoplasm of stomach (C16),Ashtabula,6,101100,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,29,101100,248
Malignant neoplasm of pancreas (C25),Ashtabula,24,101100,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,83,101100,252
Malignant neoplasm of breast (C50),Ashtabula,16,101100,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,16,101100,256
Malignant neoplasm of prostate (C61),Ashtabula,10,101100,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,20,101100,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,13,101100,262
Leukemia (C91-C95),Ashtabula,6,101100,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,64,101100,266
Diabetes mellitus (E10-E14),Ashtabula,35,101100,268
Alzheimer’s disease (G30),Ashtabula,32,101100,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,5,101100,272
Ischemic heart diseases (I20-I25),Ashtabula,223,101100,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,48,101100,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,16,101100,278
Cerebrovascular diseases (I60-I69),Ashtabula,68,101100,280
Atherosclerosis (I70),Ashtabula,4,101100,282
Other diseases of circulatory system (I71-I78),Ashtabula,4,101100,284
Influenza and pneumonia (J09-J18),Ashtabula,22,101100,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,81,101100,288
Peptic ulcer (K25-K28),Ashtabula,1,101100,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,15,101100,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,19,101100,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,1,101100,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,5,101100,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,5,101100,300
Sudden infant death syndrome (R95),Ashtabula,0,101100,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,9,101100,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,219,101100,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,16,101100,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,40,101100,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,18,101100,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,6,101100,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,0,101100,316
Tuberculosis (A16-A19),Athens,0,65092,320
Syphilis (A50-A53),Athens,0,65092,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,65092,324
Malignant neoplasm of stomach (C16),Athens,0,65092,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,7,65092,328
Malignant neoplasm of pancreas (C25),Athens,5,65092,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,33,65092,332
Malignant neoplasm of breast (C50),Athens,5,65092,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,4,65092,336
Malignant neoplasm of prostate (C61),Athens,5,65092,338
Malignant neoplasms of urinary tract (C64-C68),Athens,9,65092,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,6,65092,342
Leukemia (C91-C95),Athens,5,65092,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,22,65092,346
Diabetes mellitus (E10-E14),Athens,14,65092,348
Alzheimer’s disease (G30),Athens,18,65092,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,14,65092,352
Ischemic heart diseases (I20-I25),Athens,78,65092,354
Other diseases of heart (I00-I09I26-I51),Athens,34,65092,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,5,65092,358
Cerebrovascular diseases (I60-I69),Athens,23,65092,360
Atherosclerosis (I70),Athens,0,65092,362
Other diseases of circulatory system (I71-I78),Athens,5,65092,364
Influenza and pneumonia (J09-J18),Athens,12,65092,366
Chronic lower respiratory diseases (J40-J47),Athens,39,65092,368
Peptic ulcer (K25-K28),Athens,0,65092,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,3,65092,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,10,65092,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,65092,376
Certain conditions originating in the perinatal period (P00-P96),Athens,2,65092,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,3,65092,380
Sudden infant death syndrome (R95),Athens,0,65092,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,14,65092,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,81,65092,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,8,65092,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,29,65092,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,6,65092,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,1,65092,394
All other external causes (Y10-Y36Y87.2Y89),Athens,0,65092,396
Tuberculosis (A16-A19),Auglaize,0,45758,400
Syphilis (A50-A53),Auglaize,0,45758,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,45758,404
Malignant neoplasm of stomach (C16),Auglaize,1,45758,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,9,45758,408
Malignant neoplasm of pancreas (C25),Auglaize,10,45758,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,24,45758,412
Malignant neoplasm of breast (C50),Auglaize,6,45758,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,3,45758,416
Malignant neoplasm of prostate (C61),Auglaize,3,45758,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,5,45758,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,3,45758,422
Leukemia (C91-C95),Auglaize,9,45758,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,21,45758,426
Diabetes mellitus (E10-E14),Auglaize,12,45758,428
Alzheimer’s disease (G30),Auglaize,12,45758,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,5,45758,432
Ischemic heart diseases (I20-I25),Auglaize,80,45758,434
Other diseases of heart (I00-I09I26-I51),Auglaize,29,45758,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,11,45758,438
Cerebrovascular diseases (I60-I69),Auglaize,28,45758,440
Atherosclerosis (I70),Auglaize,0,45758,442
Other diseases of circulatory system (I71-I78),Auglaize,5,45758,444
Influenza and pneumonia (J09-J18),Auglaize,11,45758,446
Chronic lower respiratory diseases (J40-J47),Auglaize,26,45758,448
Peptic ulcer (K25-K28),Auglaize,0,45758,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,3,45758,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,6,45758,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45758,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,2,45758,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,0,45758,460
Sudden infant death syndrome (R95),Auglaize,1,45758,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,3,45758,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,107,45758,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,7,45758,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,13,45758,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,3,45758,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,1,45758,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45758,476
Tuberculosis (A16-A19),Belmont,0,70132,480
Syphilis (A50-A53),Belmont,0,70132,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,0,70132,484
Malignant neoplasm of stomach (C16),Belmont,2,70132,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,21,70132,488
Malignant neoplasm of pancreas (C25),Belmont,8,70132,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,57,70132,492
Malignant neoplasm of breast (C50),Belmont,17,70132,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,7,70132,496
Malignant neoplasm of prostate (C61),Belmont,6,70132,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,7,70132,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,5,70132,502
Leukemia (C91-C95),Belmont,5,70132,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,56,70132,506
Diabetes mellitus (E10-E14),Belmont,53,70132,508
Alzheimer’s disease (G30),Belmont,37,70132,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,23,70132,512
Ischemic heart diseases (I20-I25),Belmont,202,70132,514
Other diseases of heart (I00-I09I26-I51),Belmont,47,70132,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,9,70132,518
Cerebrovascular diseases (I60-I69),Belmont,49,70132,520
Atherosclerosis (I70),Belmont,9,70132,522
Other diseases of circulatory system (I71-I78),Belmont,10,70132,524
Influenza and pneumonia (J09-J18),Belmont,14,70132,526
Chronic lower respiratory diseases (J40-J47),Belmont,62,70132,528
Peptic ulcer (K25-K28),Belmont,0,70132,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,9,70132,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,13,70132,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,70132,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,3,70132,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,2,70132,540
Sudden infant death syndrome (R95),Belmont,1,70132,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,11,70132,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,136,70132,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,7,70132,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,23,70132,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,8,70132,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,4,70132,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,0,70132,556
Tuberculosis (A16-A19),Brown,0,44632,560
Syphilis (A50-A53),Brown,0,44632,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,44632,564
Malignant neoplasm of stomach (C16),Brown,2,44632,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,12,44632,568
Malignant neoplasm of pancreas (C25),Brown,5,44632,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,49,44632,572
Malignant neoplasm of breast (C50),Brown,6,44632,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,7,44632,576
Malignant neoplasm of prostate (C61),Brown,2,44632,578
Malignant neoplasms of urinary tract (C64-C68),Brown,3,44632,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,6,44632,582
Leukemia (C91-C95),Brown,4,44632,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,17,44632,586
Diabetes mellitus (E10-E14),Brown,12,44632,588
Alzheimer’s disease (G30),Brown,26,44632,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,5,44632,592
Ischemic heart diseases (I20-I25),Brown,63,44632,594
Other diseases of heart (I00-I09I26-I51),Brown,19,44632,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,5,44632,598
Cerebrovascular diseases (I60-I69),Brown,21,44632,600
Atherosclerosis (I70),Brown,2,44632,602
Other diseases of circulatory system (I71-I78),Brown,3,44632,604
Influenza and pneumonia (J09-J18),Brown,14,44632,606
Chronic lower respiratory diseases (J40-J47),Brown,39,44632,608
Peptic ulcer (K25-K28),Brown,0,44632,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,6,44632,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,7,44632,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,0,44632,616
Certain conditions originating in the perinatal period (P00-P96),Brown,0,44632,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,4,44632,620
Sudden infant death syndrome (R95),Brown,0,44632,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,4,44632,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,81,44632,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,7,44632,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,22,44632,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,10,44632,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,1,44632,634
All other external causes (Y10-Y36Y87.2Y89),Brown,1,44632,636
Tuberculosis (A16-A19),Butler,1,370164,640
Syphilis (A50-A53),Butler,0,370164,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,1,370164,644
Malignant neoplasm of stomach (C16),Butler,13,370164,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,69,370164,648
Malignant neoplasm of pancreas (C25),Butler,34,370164,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,217,370164,652
Malignant neoplasm of breast (C50),Butler,57,370164,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,28,370164,656
Malignant neoplasm of prostate (C61),Butler,28,370164,658
Malignant neoplasms of urinary tract (C64-C68),Butler,44,370164,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,29,370164,662
Leukemia (C91-C95),Butler,29,370164,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,160,370164,666
Diabetes mellitus (E10-E14),Butler,102,370164,668
Alzheimer’s disease (G30),Butler,127,370164,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,28,370164,672
Ischemic heart diseases (I20-I25),Butler,389,370164,674
Other diseases of heart (I00-I09I26-I51),Butler,200,370164,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,26,370164,678
Cerebrovascular diseases (I60-I69),Butler,135,370164,680
Atherosclerosis (I70),Butler,4,370164,682
Other diseases of circulatory system (I71-I78),Butler,25,370164,684
Influenza and pneumonia (J09-J18),Butler,72,370164,686
Chronic lower respiratory diseases (J40-J47),Butler,205,370164,688
Peptic ulcer (K25-K28),Butler,1,370164,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,39,370164,692
