DeathCOD39ICDCode39Desc,DeathCountyCountyName,Deaths,Population,SORT
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Allen,153,106717,146
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Allen,11,106717,148
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Allen,25,106717,150
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Allen,14,106717,152
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Allen,6,106717,154
All other external causes (Y10-Y36Y87.2Y89),Allen,0,106717,156
Tuberculosis (A16-A19),Ashland,0,53544,160
Syphilis (A50-A53),Ashland,0,53544,162
Human immunodeficiency virus (HIV) disease (B20-B24),Ashland,0,53544,164
Malignant neoplasm of stomach (C16),Ashland,1,53544,166
Malignant neoplasms of colon rectum and anus (C18-C21),Ashland,12,53544,168
Malignant neoplasm of pancreas (C25),Ashland,1,53544,170
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashland,32,53544,172
Malignant neoplasm of breast (C50),Ashland,11,53544,174
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashland,12,53544,176
Malignant neoplasm of prostate (C61),Ashland,9,53544,178
Malignant neoplasms of urinary tract (C64-C68),Ashland,3,53544,180
Non-Hodgkin’s lymphoma (C82-C85),Ashland,6,53544,182
Leukemia (C91-C95),Ashland,6,53544,184
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashland,30,53544,186
Diabetes mellitus (E10-E14),Ashland,24,53544,188
Alzheimer’s disease (G30),Ashland,32,53544,190
Hypertensive heart disease with or without renal disease (I11I13),Ashland,5,53544,192
Ischemic heart diseases (I20-I25),Ashland,72,53544,194
Other diseases of heart (I00-I09I26-I51),Ashland,22,53544,196
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashland,7,53544,198
Cerebrovascular diseases (I60-I69),Ashland,25,53544,200
Atherosclerosis (I70),Ashland,2,53544,202
Other diseases of circulatory system (I71-I78),Ashland,3,53544,204
Influenza and pneumonia (J09-J18),Ashland,2,53544,206
Chronic lower respiratory diseases (J40-J47),Ashland,36,53544,208
Peptic ulcer (K25-K28),Ashland,1,53544,210
Chronic liver disease and cirrhosis (K70K73-K74),Ashland,4,53544,212
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashland,6,53544,214
Pregnancy childbirth and the puerperium (O00-O99),Ashland,0,53544,216
Certain conditions originating in the perinatal period (P00-P96),Ashland,0,53544,218
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashland,1,53544,220
Sudden infant death syndrome (R95),Ashland,0,53544,222
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashland,2,53544,224
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashland,79,53544,226
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashland,8,53544,228
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashland,16,53544,230
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashland,7,53544,232
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashland,2,53544,234
All other external causes (Y10-Y36Y87.2Y89),Ashland,1,53544,236
Tuberculosis (A16-A19),Ashtabula,0,102156,240
Syphilis (A50-A53),Ashtabula,0,102156,242
Human immunodeficiency virus (HIV) disease (B20-B24),Ashtabula,1,102156,244
Malignant neoplasm of stomach (C16),Ashtabula,3,102156,246
Malignant neoplasms of colon rectum and anus (C18-C21),Ashtabula,24,102156,248
Malignant neoplasm of pancreas (C25),Ashtabula,19,102156,250
Malignant neoplasms of trachea bronchus and lung (C33-C34),Ashtabula,71,102156,252
Malignant neoplasm of breast (C50),Ashtabula,22,102156,254
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Ashtabula,10,102156,256
Malignant neoplasm of prostate (C61),Ashtabula,13,102156,258
Malignant neoplasms of urinary tract (C64-C68),Ashtabula,14,102156,260
Non-Hodgkin’s lymphoma (C82-C85),Ashtabula,15,102156,262
Leukemia (C91-C95),Ashtabula,14,102156,264
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Ashtabula,67,102156,266
Diabetes mellitus (E10-E14),Ashtabula,45,102156,268
Alzheimer’s disease (G30),Ashtabula,21,102156,270
Hypertensive heart disease with or without renal disease (I11I13),Ashtabula,7,102156,272
Ischemic heart diseases (I20-I25),Ashtabula,228,102156,274
Other diseases of heart (I00-I09I26-I51),Ashtabula,55,102156,276
Essential (primary) hypertension and hypertensive renal disease (I10I12),Ashtabula,15,102156,278
Cerebrovascular diseases (I60-I69),Ashtabula,56,102156,280
Atherosclerosis (I70),Ashtabula,3,102156,282
Other diseases of circulatory system (I71-I78),Ashtabula,15,102156,284
Influenza and pneumonia (J09-J18),Ashtabula,19,102156,286
Chronic lower respiratory diseases (J40-J47),Ashtabula,69,102156,288
Peptic ulcer (K25-K28),Ashtabula,0,102156,290
Chronic liver disease and cirrhosis (K70K73-K74),Ashtabula,11,102156,292
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Ashtabula,14,102156,294
Pregnancy childbirth and the puerperium (O00-O99),Ashtabula,0,102156,296
Certain conditions originating in the perinatal period (P00-P96),Ashtabula,8,102156,298
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Ashtabula,5,102156,300
Sudden infant death syndrome (R95),Ashtabula,0,102156,302
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Ashtabula,18,102156,304
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Ashtabula,169,102156,306
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Ashtabula,19,102156,308
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Ashtabula,31,102156,310
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Ashtabula,12,102156,312
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Ashtabula,5,102156,314
All other external causes (Y10-Y36Y87.2Y89),Ashtabula,2,102156,316
Tuberculosis (A16-A19),Athens,0,64102,320
Syphilis (A50-A53),Athens,0,64102,322
Human immunodeficiency virus (HIV) disease (B20-B24),Athens,0,64102,324
Malignant neoplasm of stomach (C16),Athens,2,64102,326
Malignant neoplasms of colon rectum and anus (C18-C21),Athens,12,64102,328
Malignant neoplasm of pancreas (C25),Athens,7,64102,330
Malignant neoplasms of trachea bronchus and lung (C33-C34),Athens,29,64102,332
Malignant neoplasm of breast (C50),Athens,7,64102,334
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Athens,6,64102,336
Malignant neoplasm of prostate (C61),Athens,2,64102,338
Malignant neoplasms of urinary tract (C64-C68),Athens,9,64102,340
Non-Hodgkin’s lymphoma (C82-C85),Athens,4,64102,342
Leukemia (C91-C95),Athens,7,64102,344
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Athens,30,64102,346
Diabetes mellitus (E10-E14),Athens,10,64102,348
Alzheimer’s disease (G30),Athens,7,64102,350
Hypertensive heart disease with or without renal disease (I11I13),Athens,2,64102,352
Ischemic heart diseases (I20-I25),Athens,97,64102,354
Other diseases of heart (I00-I09I26-I51),Athens,35,64102,356
Essential (primary) hypertension and hypertensive renal disease (I10I12),Athens,1,64102,358
Cerebrovascular diseases (I60-I69),Athens,12,64102,360
Atherosclerosis (I70),Athens,1,64102,362
Other diseases of circulatory system (I71-I78),Athens,2,64102,364
Influenza and pneumonia (J09-J18),Athens,9,64102,366
Chronic lower respiratory diseases (J40-J47),Athens,30,64102,368
Peptic ulcer (K25-K28),Athens,0,64102,370
Chronic liver disease and cirrhosis (K70K73-K74),Athens,3,64102,372
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Athens,15,64102,374
Pregnancy childbirth and the puerperium (O00-O99),Athens,0,64102,376
Certain conditions originating in the perinatal period (P00-P96),Athens,1,64102,378
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Athens,1,64102,380
Sudden infant death syndrome (R95),Athens,0,64102,382
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Athens,4,64102,384
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Athens,77,64102,386
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Athens,6,64102,388
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Athens,23,64102,390
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Athens,10,64102,392
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Athens,3,64102,394
All other external causes (Y10-Y36Y87.2Y89),Athens,1,64102,396
Tuberculosis (A16-A19),Auglaize,0,45977,400
Syphilis (A50-A53),Auglaize,0,45977,402
Human immunodeficiency virus (HIV) disease (B20-B24),Auglaize,0,45977,404
Malignant neoplasm of stomach (C16),Auglaize,3,45977,406
Malignant neoplasms of colon rectum and anus (C18-C21),Auglaize,15,45977,408
Malignant neoplasm of pancreas (C25),Auglaize,9,45977,410
Malignant neoplasms of trachea bronchus and lung (C33-C34),Auglaize,26,45977,412
Malignant neoplasm of breast (C50),Auglaize,11,45977,414
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Auglaize,3,45977,416
Malignant neoplasm of prostate (C61),Auglaize,2,45977,418
Malignant neoplasms of urinary tract (C64-C68),Auglaize,4,45977,420
Non-Hodgkin’s lymphoma (C82-C85),Auglaize,6,45977,422
Leukemia (C91-C95),Auglaize,3,45977,424
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Auglaize,32,45977,426
Diabetes mellitus (E10-E14),Auglaize,24,45977,428
Alzheimer’s disease (G30),Auglaize,23,45977,430
Hypertensive heart disease with or without renal disease (I11I13),Auglaize,3,45977,432
Ischemic heart diseases (I20-I25),Auglaize,96,45977,434
Other diseases of heart (I00-I09I26-I51),Auglaize,20,45977,436
Essential (primary) hypertension and hypertensive renal disease (I10I12),Auglaize,3,45977,438
Cerebrovascular diseases (I60-I69),Auglaize,43,45977,440
Atherosclerosis (I70),Auglaize,0,45977,442
Other diseases of circulatory system (I71-I78),Auglaize,5,45977,444
Influenza and pneumonia (J09-J18),Auglaize,17,45977,446
Chronic lower respiratory diseases (J40-J47),Auglaize,33,45977,448
Peptic ulcer (K25-K28),Auglaize,0,45977,450
Chronic liver disease and cirrhosis (K70K73-K74),Auglaize,6,45977,452
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Auglaize,9,45977,454
Pregnancy childbirth and the puerperium (O00-O99),Auglaize,0,45977,456
Certain conditions originating in the perinatal period (P00-P96),Auglaize,1,45977,458
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Auglaize,1,45977,460
Sudden infant death syndrome (R95),Auglaize,0,45977,462
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Auglaize,4,45977,464
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Auglaize,75,45977,466
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Auglaize,4,45977,468
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Auglaize,14,45977,470
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Auglaize,10,45977,472
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Auglaize,0,45977,474
All other external causes (Y10-Y36Y87.2Y89),Auglaize,0,45977,476
Tuberculosis (A16-A19),Belmont,0,70430,480
Syphilis (A50-A53),Belmont,0,70430,482
Human immunodeficiency virus (HIV) disease (B20-B24),Belmont,1,70430,484
Malignant neoplasm of stomach (C16),Belmont,1,70430,486
Malignant neoplasms of colon rectum and anus (C18-C21),Belmont,25,70430,488
Malignant neoplasm of pancreas (C25),Belmont,13,70430,490
Malignant neoplasms of trachea bronchus and lung (C33-C34),Belmont,53,70430,492
Malignant neoplasm of breast (C50),Belmont,12,70430,494
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Belmont,10,70430,496
Malignant neoplasm of prostate (C61),Belmont,9,70430,498
Malignant neoplasms of urinary tract (C64-C68),Belmont,8,70430,500
Non-Hodgkin’s lymphoma (C82-C85),Belmont,6,70430,502
Leukemia (C91-C95),Belmont,8,70430,504
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Belmont,45,70430,506
Diabetes mellitus (E10-E14),Belmont,48,70430,508
Alzheimer’s disease (G30),Belmont,30,70430,510
Hypertensive heart disease with or without renal disease (I11I13),Belmont,12,70430,512
Ischemic heart diseases (I20-I25),Belmont,206,70430,514
Other diseases of heart (I00-I09I26-I51),Belmont,40,70430,516
Essential (primary) hypertension and hypertensive renal disease (I10I12),Belmont,17,70430,518
Cerebrovascular diseases (I60-I69),Belmont,40,70430,520
Atherosclerosis (I70),Belmont,13,70430,522
Other diseases of circulatory system (I71-I78),Belmont,11,70430,524
Influenza and pneumonia (J09-J18),Belmont,14,70430,526
Chronic lower respiratory diseases (J40-J47),Belmont,63,70430,528
Peptic ulcer (K25-K28),Belmont,2,70430,530
Chronic liver disease and cirrhosis (K70K73-K74),Belmont,8,70430,532
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Belmont,9,70430,534
Pregnancy childbirth and the puerperium (O00-O99),Belmont,0,70430,536
Certain conditions originating in the perinatal period (P00-P96),Belmont,1,70430,538
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Belmont,1,70430,540
Sudden infant death syndrome (R95),Belmont,0,70430,542
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Belmont,10,70430,544
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Belmont,153,70430,546
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Belmont,6,70430,548
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Belmont,14,70430,550
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Belmont,3,70430,552
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Belmont,2,70430,554
All other external causes (Y10-Y36Y87.2Y89),Belmont,0,70430,556
Tuberculosis (A16-A19),Brown,0,44490,560
Syphilis (A50-A53),Brown,0,44490,562
Human immunodeficiency virus (HIV) disease (B20-B24),Brown,0,44490,564
Malignant neoplasm of stomach (C16),Brown,1,44490,566
Malignant neoplasms of colon rectum and anus (C18-C21),Brown,13,44490,568
Malignant neoplasm of pancreas (C25),Brown,6,44490,570
Malignant neoplasms of trachea bronchus and lung (C33-C34),Brown,35,44490,572
Malignant neoplasm of breast (C50),Brown,8,44490,574
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Brown,3,44490,576
Malignant neoplasm of prostate (C61),Brown,1,44490,578
Malignant neoplasms of urinary tract (C64-C68),Brown,6,44490,580
Non-Hodgkin’s lymphoma (C82-C85),Brown,5,44490,582
Leukemia (C91-C95),Brown,2,44490,584
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Brown,21,44490,586
Diabetes mellitus (E10-E14),Brown,15,44490,588
Alzheimer’s disease (G30),Brown,10,44490,590
Hypertensive heart disease with or without renal disease (I11I13),Brown,3,44490,592
Ischemic heart diseases (I20-I25),Brown,67,44490,594
Other diseases of heart (I00-I09I26-I51),Brown,20,44490,596
Essential (primary) hypertension and hypertensive renal disease (I10I12),Brown,4,44490,598
Cerebrovascular diseases (I60-I69),Brown,24,44490,600
Atherosclerosis (I70),Brown,0,44490,602
Other diseases of circulatory system (I71-I78),Brown,6,44490,604
Influenza and pneumonia (J09-J18),Brown,12,44490,606
Chronic lower respiratory diseases (J40-J47),Brown,29,44490,608
Peptic ulcer (K25-K28),Brown,1,44490,610
Chronic liver disease and cirrhosis (K70K73-K74),Brown,6,44490,612
Nephritis nephrotic syndrome and nephrosis (N00-N07N17-N19N25-N27),Brown,11,44490,614
Pregnancy childbirth and the puerperium (O00-O99),Brown,1,44490,616
Certain conditions originating in the perinatal period (P00-P96),Brown,1,44490,618
Congenital malformations deformations and chromosomal abnormalities (Q00-Q99),Brown,5,44490,620
Sudden infant death syndrome (R95),Brown,1,44490,622
Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified (excluding Sudden infant death syndrome) (R00-R94R96-R99),Brown,8,44490,624
All other diseases (Residual) (A00-A09A20-A49A54-B19B25-B99D00-E07E15-G25G31-H93I80-J06J20-J39J60-K22K29-K66K71-K72K75-M99N10-N15N20-N23N28-N98U049U070U071),Brown,70,44490,626
Motor vehicle accidents (V02-V04V09.0V09.2V12-V14V19.0-V19.2V19.4-V19.6V20-V79V80.3-V80.5V81.0-V81.1V82.0-V82.1V83-V86V87.0-V87.8V88.0-V88.8V89.0V89.2),Brown,9,44490,628
All other and unspecified accidents and adverse effects (V01V05-V06V09.1V09.3-V09.9V10-V11V15-V18V19.3V19.8-V19.9V80.0-V80.2V80.6-V80.9V81.2-V81.9V82.2-V82.9V87.9V88.9V89.1V89.3V89.9V90-X59Y40-Y86Y88),Brown,22,44490,630
Intentional self-harm (suicide) (*U03X60-X84Y87.0),Brown,8,44490,632
Assault (homicide) (*U01-*U02X85-Y09Y87.1),Brown,0,44490,634
All other external causes (Y10-Y36Y87.2Y89),Brown,0,44490,636
Tuberculosis (A16-A19),Butler,1,361192,640
Syphilis (A50-A53),Butler,0,361192,642
Human immunodeficiency virus (HIV) disease (B20-B24),Butler,4,361192,644
Malignant neoplasm of stomach (C16),Butler,11,361192,646
Malignant neoplasms of colon rectum and anus (C18-C21),Butler,69,361192,648
Malignant neoplasm of pancreas (C25),Butler,36,361192,650
Malignant neoplasms of trachea bronchus and lung (C33-C34),Butler,223,361192,652
Malignant neoplasm of breast (C50),Butler,48,361192,654
Malignant neoplasms of cervix uteri corpus uteri and ovary (C53-C56),Butler,39,361192,656
Malignant neoplasm of prostate (C61),Butler,31,361192,658
Malignant neoplasms of urinary tract (C64-C68),Butler,25,361192,660
Non-Hodgkin’s lymphoma (C82-C85),Butler,34,361192,662
Leukemia (C91-C95),Butler,18,361192,664
Other malignant neoplasms (C00-C15C17C22-C24C26-C32C37-C49C51-C52C57-C60C62-C63C69-C81C88C90C96-C97),Butler,152,361192,666
Diabetes mellitus (E10-E14),Butler,80,361192,668
Alzheimer’s disease (G30),Butler,111,361192,670
Hypertensive heart disease with or without renal disease (I11I13),Butler,34,361192,672
Ischemic heart diseases (I20-I25),Butler,421,361192,674
Other diseases of heart (I00-I09I26-I51),Butler,181,361192,676
Essential (primary) hypertension and hypertensive renal disease (I10I12),Butler,18,361192,678
Cerebrovascular diseases (I60-I69),Butler,164,361192,680
Atherosclerosis (I70),Butler,4,361192,682
Other diseases of circulatory system (I71-I78),Butler,28,361192,684
Influenza and pneumonia (J09-J18),Butler,54,361192,686
Chronic lower respiratory diseases (J40-J47),Butler,194,361192,688
Peptic ulcer (K25-K28),Butler,2,361192,690
Chronic liver disease and cirrhosis (K70K73-K74),Butler,34,361192,692
